M	0.009419676293363823	0.012095005549695026	0.0	0.0042561908424344356	0.0	0.0	0.01636618093299792	0.0	0.017450582274472763	0.011649373308711792	0.006397142475659357	0.0	0.006024977613698524	0.01529073674065205	0.0	0.00776405484698316	0.0	0.0	0.007146636480721713	0.0031226368700209457	0.016254438272207548	0.010725108160579623	0.006601334910534488	0.01101309253803533	0.012449768964019614	
N	0.014129514440045733	0.024190011099390053	0.01011280925487959	0.06384286263651653	0.0	0.021321686629579624	0.00818309046649896	0.028167205546981437	0.02617587341170914	0.01941562218118632	0.03198571237829678	0.033006408225904685	0.009037466420547785	0.010193824493768034	0.018491718057637888	0.01552810969396632	0.008967226359747341	0.009717901720978889	0.025013227682525993	0.031226368700209454	0.019505325926649057	0.021450216321159246	0.03630734200793968	0.016519638807052994	0.022409584135235305	
P	0.03767870517345529	0.04233251942393259	0.0	0.0	0.01804240354904136	0.0	0.00818309046649896	0.7417364127371778	0.12215407592130932	0.06989623985227075	0.05757428228093421	0.06601281645180937	0.048199820909588194	0.040775297975072136	0.05547515417291366	0.03105621938793264	0.040352518618863034	0.07774321376783111	0.035733182403608565	0.0343490055702304	0.02600710123553208	0.03932539658879196	0.03630734200793968	0.027532731345088324	0.022409584135235305	
Q	0.032968867026773374	0.03628501664908508	0.0	0.034049526739475484	0.0	0.0	0.08183090466498959	0.04694534257830239	0.03053851898032733	0.03883124436237264	0.02238999866480775	0.016503204112952342	0.02711239926164336	0.0305814734813041	0.02773757708645683	0.05046635650539054	0.02690167907924202	0.029153705162936666	0.021439909442165138	0.015613184350104727	0.019505325926649057	0.021450216321159246	0.023104672186870703	0.02202618507607066	0.022409584135235305	
R	0.0047098381466819115	0.006047502774847513	0.0	0.012768572527303306	0.0	0.0	0.0	0.00938906851566048	0.03053851898032733	0.027181871053660846	0.0447799973296155	0.057761214395333195	0.04518733210273893	0.12742280617210044	0.11557323786023681	0.08928663074030634	0.08070503723772607	0.053448459465383895	0.03930650064396942	0.04059427931027229	0.032508876544415095	0.03932539658879196	0.019804004731603462	0.02202618507607066	0.012449768964019614	
S	0.1648443351338669	0.3144701442920707	0.26293304062686934	0.18727239706711515	0.34280566743178575	0.0	0.22094344259547188	0.15961416476622814	0.14396730376440028	0.16309122632196507	0.089559994659231	0.144403035988333	0.07832470897808082	0.21916722661601273	0.14331081494669362	0.12810690497522215	0.15692646129557847	0.21379383786153558	0.11077286545118654	0.09992437984067026	0.1007775172876868	0.1215512258199024	0.11882402838962078	0.08535146716977379	0.0871483827481373	
T	0.10361643922700206	0.20561509434481545	0.343835514665906	0.05533048095164766	0.01804240354904136	0.0	0.31095743772696044	0.16900323328188863	0.07852762023512742	0.07766248872474528	0.0447799973296155	0.09901922467771405	0.04518733210273893	0.10193824493768033	0.12944202640346522	0.08928663074030634	0.13002478221633645	0.07774321376783111	0.07861300128793884	0.056207463660377016	0.0682686407432717	0.0607756129099512	0.04951001182900865	0.05506546269017665	0.049799075856078456	
V	0.05180821961350103	0.048380022198780105	0.2730458498817489	0.017024763369737742	0.0	0.0	0.22912653306197084	0.06572347960962335	0.05235174682341828	0.023298746617423583	0.02238999866480775	0.04950961233885703	0.03916235448904041	0.05606603471572419	0.06934394271614208	0.04270230165840738	0.040352518618863034	0.038871606883915555	0.0571730918457737	0.024981094960167566	0.06176686543438868	0.053625540802898115	0.03630734200793968	0.024779458210579492	0.019919630342431383	
W	0.0047098381466819115	0.0	0.0	0.0042561908424344356	0.0	0.14925180640705735	0.0	0.00938906851566048	0.0	0.0	0.0031985712378296786	0.008251602056476171	0.0	0.005096912246884017	0.004622929514409472	0.00776405484698316	0.0	0.014576852581468333	0.0035733182403608565	0.0	0.0	0.0	0.003300667455267244	0.0	0.004979907585607846	
Y	0.0	0.01814250832454254	0.01011280925487959	0.021280954212172177	0.0	0.0852867465183185	0.0	0.0	0.0	0.011649373308711792	0.0031985712378296786	0.004125801028238086	0.006024977613698524	0.0	0.0	0.00388202742349158	0.004483613179873671	0.0	0.007146636480721713	0.012490547480083783	0.00325088765444151	0.007150072107053083	0.006601334910534488	0.008259819403526497	0.0	
X	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
